dataset,topology_type,timestep,metagate_selector,metagate_confidence,metagate_mlu,oracle_selector,oracle_mlu,bn_mlu,topk_mlu,sens_mlu,gnn_mlu,correct,t_bn_ms,t_topk_ms,t_sens_ms,t_gnn_ms,t_features_ms,t_mlp_ms,t_lp_ms,t_decision_ms,t_total_ms
rocketfuel_ebone,known,482,gnn,0.5159701704978943,415.0043394089271,gnn,415.0043394089271,415.0043394238117,415.0043396242698,415.0043394099366,415.0043394089271,1,1.9918329999200068,0.03495900000416441,2.434250000078464,4.181250000328873,0.8401249997405102,0.15791699934197823,27.210792000005313,9.640333999413997,40.74491699975624
rocketfuel_ebone,known,483,topk,0.32942891120910645,423.2087866515659,sensitivity,423.2087866134049,423.2087867194715,423.2087866515659,423.2087866134049,423.20878669788664,0,2.004707999731181,0.033166999855893664,2.423833000648301,3.973541999584995,0.7476250002582674,0.1402079997205874,26.944291000290832,9.323082999799226,39.971624999452615
rocketfuel_ebone,known,484,sensitivity,0.3812294602394104,421.8515554430389,sensitivity,421.8515554430389,421.8515554440436,421.8515556228865,421.8515554430389,421.8515554544312,1,1.960999999937485,0.03220899998268578,2.443499999571941,4.38525000026857,0.8814580005491734,0.24870800007192884,31.960291999894253,9.952125000381784,45.82362500059389
rocketfuel_ebone,known,485,sensitivity,0.4076181650161743,430.66931547709436,bottleneck,430.66931536040903,430.66931536040903,430.66931544204925,430.6693154770944,430.6693154059465,0,1.9952089996877476,0.03437500072323019,2.4286249999931897,4.205083000670129,0.8122090002871118,0.15091700061020674,27.70887499991659,9.626418001971615,41.23608400004741
rocketfuel_ebone,known,486,gnn,0.32282555103302,424.85443179216037,sensitivity,424.85443175447654,424.8544318868394,424.85443200236057,424.85443175447654,424.8544317921604,0,1.991084000110277,0.032500000088475645,2.440707999994629,4.254374999618449,0.8060419995672419,0.1551670002299943,27.706625000064378,9.679875999609067,41.238124999836145
rocketfuel_ebone,known,487,topk,0.5205364227294922,426.57867880004267,bottleneck,426.5786787052526,426.5786787052526,426.57867880004267,426.57867878930193,426.5786790774303,0,1.9920419999834849,0.031833000321057625,2.4880000000848668,4.240250000293599,0.8179579999705311,0.1720000000204891,27.099334000013187,9.742083000674029,40.670000000318396
rocketfuel_ebone,known,488,sensitivity,0.4328431785106659,426.11139299455374,sensitivity,426.11139299455374,426.11139299455647,426.1113932819837,426.11139299455374,426.1113932975715,1,1.9652080000014394,0.0324160000673146,2.441084000565752,4.213292000713409,0.8693330000824062,0.16108399995573564,27.613792000011017,9.682417001386057,41.058333000364655
rocketfuel_ebone,known,489,sensitivity,0.5050111413002014,440.27830258694974,sensitivity,440.27830258694974,440.27830261811835,440.27830263010327,440.27830258694974,440.27830263010327,1,2.0025829999212874,0.034249999771418516,2.4376250003115274,4.041000000142958,0.7879999993747333,0.14466700031334767,28.58937499968306,9.448124999835272,41.95816700030264
rocketfuel_ebone,known,490,sensitivity,0.3336915969848633,433.2035194666664,bottleneck,433.2035194424176,433.2035194424176,433.203519822808,433.2035194666664,433.20351959642386,0,2.049875000011525,0.036124999496678356,2.479499999935797,4.607791999660549,0.8450839995930437,0.1602909997018287,28.195707999657316,10.178666998399422,42.239666999194014
rocketfuel_ebone,known,491,sensitivity,0.4194163382053375,434.40542075146243,sensitivity,434.4054207514624,434.40542088351214,434.40542078797296,434.4054207514624,434.4054209501484,1,1.9650419999379665,0.03308300074422732,2.449167000122543,4.30945799962501,0.752207999539678,0.13987499914946966,28.16900000016176,9.648832999118895,41.65854199982277
rocketfuel_ebone,known,492,topk,0.7558929324150085,437.10575396219895,sensitivity,422.5822777043233,422.5822777128669,437.10575396219895,422.5822777043233,422.58227781759587,0,1.982791000045836,0.03266600015194854,2.4676670000189915,4.362209000646544,0.80987500041374,0.14241600001696497,27.96775000024354,9.797624001294025,41.590040999835765
rocketfuel_ebone,known,493,gnn,0.4425969421863556,430.06746488712406,gnn,430.06746488712406,430.0674649120921,432.2196895599365,430.0674649120921,430.06746488712406,1,1.997542000026442,0.03604199991968926,2.470125000400003,4.448374999810767,0.8812919995762059,0.15050000001792796,27.729082999940147,9.983875999751035,41.54179099987232
rocketfuel_ebone,known,494,topk,0.4316088557243347,426.09189341256854,gnn,426.09189339398984,426.0918937726954,426.09189341256854,426.09189349612205,426.09189339398984,0,1.967375000276661,0.03575000027922215,2.4904590000005555,4.399874999762687,0.8567920003770269,0.15762500061100582,27.811750000182656,9.907876001307159,41.49770799995167
rocketfuel_ebone,known,495,topk,0.46553701162338257,426.45865338082984,sensitivity,426.4586533093982,426.458653568007,426.45865338082984,426.4586533093982,426.4586534930844,0,1.9777919997068238,0.03445800030021928,2.4880000000848668,4.446709000148985,0.788250000368862,0.16429100014647702,28.732165999826975,9.899500000756234,42.43370800031698
rocketfuel_ebone,known,496,topk,0.49710193276405334,422.81799051904284,bottleneck,422.817990515964,422.817990515964,422.8179905190429,422.8179906136058,422.8179906336001,0,2.0709999998871353,0.037958000575599726,2.536916000281053,4.489708999244613,0.818458000139799,0.142625000080443,28.75779199985118,10.096666000208643,42.675541999415145
rocketfuel_ebone,known,497,topk,0.6172998547554016,422.5684181342011,gnn,422.5684181260682,422.5684182875042,422.5684181342011,422.5684182220534,422.5684181260682,0,1.990583999941009,0.032625000130792614,2.584416999525274,4.56962500084046,0.8506250005666516,0.14645900046161842,28.7051249997603,10.174335001465806,42.68204100026196
rocketfuel_ebone,known,498,gnn,0.5394782423973083,431.45196533770667,gnn,431.45196533770667,431.4519655266241,431.4519655316304,431.45196537182,431.45196533770667,1,2.0394160001160344,0.03858400032186182,2.65695800044341,4.220417000396992,0.8078330001808354,0.1397500000166474,28.474167000240413,9.902958001475781,42.32133400000748
rocketfuel_ebone,known,499,topk,0.8782296180725098,428.9062964413015,gnn,428.9062961827443,428.9062962205182,428.9062964413015,428.9062963304248,428.9062961827443,0,2.1143330004633754,0.039292000110435765,2.7215410000280826,4.128375000618689,0.8054580002863077,0.1441670001440798,29.16449999975157,9.95316600165097,42.97104200031754
rocketfuel_sprintlink,known,425,bottleneck,0.928476095199585,1046.8232589721683,bottleneck,1046.8232589721683,1046.8232589721683,1087.1916618347173,1102.9742012023928,1091.9237846374515,1,8.017375000235916,0.09333300022262847,9.35750000007829,12.484042000323825,0.8498329998474219,0.14974999976402614,42.947208000441606,30.951833000472107,88.18337499997142
rocketfuel_sprintlink,known,426,bottleneck,0.6800518035888672,1046.465424410502,bottleneck,1046.465424410502,1046.465424410502,1071.798433748881,1105.1821800867715,1081.2565025965373,1,7.840791000489844,0.09958399914467009,9.545249999973748,12.275167000552756,0.901417000022775,0.16474999938509427,42.68970800058014,30.826958999568888,87.36591600063548
rocketfuel_sprintlink,known,427,bottleneck,0.6900510787963867,1043.9175434112549,bottleneck,1043.9175434112549,1043.9175434112549,1082.5141765594483,1082.5141765594483,1065.75869102478,1,7.902124999418447,0.10470799952599918,9.643874999710533,12.179416000435594,0.9426659999007825,0.15824999991309596,43.407125000157976,30.931039998904453,88.38199999991048
rocketfuel_sprintlink,known,428,bottleneck,0.7378658652305603,1068.843969345093,bottleneck,1068.843969345093,1068.843969345093,1101.16598777771,1114.8913921356202,1113.045252609253,1,8.152999999765598,0.10066699996968964,9.601208000276529,12.279165999643737,0.8943329994508531,0.16591699932178017,43.02487499990093,31.194290998428187,88.32958299990423
rocketfuel_sprintlink,known,429,bottleneck,0.9616890549659729,1005.6570608774821,bottleneck,1005.657060877482,1005.657060877482,1063.9611464182535,1063.9611464182535,1070.074162165324,1,7.728042000053392,0.09333300022262847,9.62754100055463,12.04941699961637,0.8416250002483139,0.1592919998074649,43.46104199976253,30.499250000502798,88.16904200011777
rocketfuel_sprintlink,known,430,bottleneck,0.9447970986366272,998.2959565480551,bottleneck,998.2959565480552,998.2959565480552,1077.3776215871171,1077.3776215871176,1031.3470582326252,1,7.6741670000046724,0.09691699960967526,9.610665999389312,12.095292000594782,0.8324170003106701,0.16579099974478595,43.01262500030134,30.475249999653897,87.60837499994523
rocketfuel_sprintlink,known,431,bottleneck,0.5515726804733276,1031.9404918670652,bottleneck,1031.9404918670652,1031.9404918670652,1047.4657329559325,1047.4657329559325,1031.9404918670652,1,7.895124999777181,0.0987920002444298,9.455082999920705,12.223542000356247,0.9215829995810054,0.17404199934389908,42.53058299946133,30.768166999223467,87.45600000020204
rocketfuel_sprintlink,known,432,bottleneck,0.5116887092590332,1014.6704053878784,bottleneck,1014.6704053878784,1014.6704053878784,1047.8081678390504,1097.919842338562,1057.0147855758669,1,7.70504100000835,0.09145900003204588,9.521500000118976,12.217417000101705,0.8500419999108999,0.150832999679551,42.95866699976614,30.536291999851528,87.42908299973351
rocketfuel_sprintlink,known,433,bottleneck,0.7946264743804932,993.4517965952555,topk,985.7045691172282,993.4517965952556,985.7045691172282,1029.24856783549,993.4517965952556,0,7.911792000413698,0.13154099997336743,9.45229199987807,12.393124999107386,0.8924169997044373,0.15041700044093886,42.7159170003506,30.931583999517898,87.7390830000877
rocketfuel_sprintlink,known,434,topk,0.8356488943099976,1018.7272295633953,bottleneck,999.7128908793132,999.7128908793132,1018.7272295633952,1026.2946123758954,999.7128908793132,0,7.900333000179671,0.10387499969510827,9.692583000287414,12.281625000468921,0.9664170001997263,0.2860829999917769,43.21441699994466,31.230916000822617,88.75083400016592
rocketfuel_sprintlink,known,435,bottleneck,0.928551971912384,982.6476825714111,bottleneck,982.6476825714112,982.6476825714112,985.5307834625244,1028.8934040069582,996.6372394561768,1,7.697000000007392,0.09245799992640968,9.63929099998495,12.281500000426604,0.8534170001439634,0.14529199961543782,43.56329099937284,30.708958000104758,88.35120799994911
rocketfuel_sprintlink,known,436,topk,0.8602627515792847,996.3484790802,bottleneck,980.7742725372312,980.7742725372312,996.3484790802,1026.0507007598874,980.7742725372316,0,7.9434580002271105,0.1122089997807052,9.651041999859444,12.245332999555103,0.8414160001848359,0.14783299957343843,42.3935420003545,30.941290999180637,87.60829200036824
rocketfuel_sprintlink,known,437,topk,0.624705970287323,981.125263786316,bottleneck,954.4894636154172,954.4894636154172,981.125263786316,1025.335796928406,966.0062940597534,0,7.914708000498649,0.09974999920814298,9.534875000099419,12.111166999602574,1.0564579997662804,0.15749999965919415,42.12687499966705,30.87445799883426,86.97620800012373
rocketfuel_sprintlink,known,438,bottleneck,0.7593593597412109,948.2115725835162,bottleneck,948.2115725835162,948.2115725835162,987.0167529424028,987.0167529424032,948.2115725835162,1,7.632124999872758,0.09450000015931437,9.377624999615364,12.055666999913228,0.8645830002933508,0.16041700018831762,41.64558299999044,30.184917000042333,85.68599999944126
rocketfuel_sprintlink,known,439,topk,0.7026512026786804,922.5943136850995,topk,922.5943136850996,930.0085745493571,922.5943136850996,922.5943136850996,930.0085745493571,1,7.694957999774488,0.089957999989565,9.35274999937974,12.110665999898629,0.8460829994874075,0.15233300018735463,40.95695900014107,30.246747998717183,85.11604100021941
rocketfuel_sprintlink,known,440,bottleneck,0.9900569319725037,891.7536286671955,bottleneck,891.7536286671955,891.7536286671955,922.5704095204668,946.9723000844318,903.32047513326,1,7.731582999440434,0.09137500001088483,9.424582999599806,11.845457999697828,0.9130409998761024,0.15416699989145854,41.60950000004959,30.160206998516514,85.70754099946498
rocketfuel_sprintlink,known,441,bottleneck,0.9729697108268738,898.9492214838662,bottleneck,898.9492214838662,898.9492214838662,904.5955258051551,955.0839306513468,910.5029080073036,1,7.730625000476721,0.0943750001169974,9.518374999970547,11.962917000346351,0.8404589998463052,0.13900000067224028,41.63037499984057,30.285751001429162,85.67466700060322
rocketfuel_sprintlink,known,442,bottleneck,0.9397979378700256,845.3012818018594,bottleneck,845.3012818018594,845.3012818018594,871.4823074976605,871.4823074976605,858.5565476099652,1,7.67966700004763,0.09462499929213664,9.351832999527687,11.536791000253288,0.8128330000545247,0.14570800067303935,42.242000000442204,29.621456999848306,85.56012499957433
rocketfuel_sprintlink,known,443,bottleneck,0.9533323645591736,813.4826901753743,bottleneck,813.4826901753743,813.4826901753743,849.10023244222,849.10023244222,833.8199940999348,1,8.10487499984447,0.10908400054177037,9.83908399939537,12.808250000489352,1.0576659997241222,0.1957909998964169,45.51066699968942,32.1147499998915,92.10704199995234
rocketfuel_sprintlink,known,444,bottleneck,0.936821699142456,832.8806210835776,bottleneck,832.8806210835776,832.8806210835776,839.7925351460777,861.6914700826007,832.8806210835776,1,8.308874999784166,0.10508400009712204,9.804667000025802,12.7693750000617,0.8931669999583391,0.16374999995605322,46.76650000055815,32.04491799988318,93.63704199950007
rocketfuel_sprintlink,known,445,bottleneck,0.8497252464294434,800.7058844884237,bottleneck,800.7058844884237,800.7058844884237,822.8720794041952,871.5632155736287,811.9989684422811,1,7.781291999890527,0.09575000058248406,9.413166000740603,11.985207999714476,0.8673329994053347,0.16241699995589443,42.64450000027864,30.30516600028932,86.9999579999785
rocketfuel_sprintlink,known,446,bottleneck,0.7576050162315369,759.5617571512859,bottleneck,759.5617571512859,759.5617571512859,781.6258303324382,824.4853792826336,773.6274294535319,1,7.882958999289258,0.10145899977942463,9.590708000359882,12.157416000263765,1.0165829999095877,0.16025000059016747,49.23445799977344,30.909375000192085,94.2867080002543
rocketfuel_sprintlink,known,447,bottleneck,0.8759136199951172,718.1279273351033,bottleneck,718.1279273351033,718.1279273351033,736.6179717381794,776.8534987767537,740.8547942479452,1,8.900834000087343,0.12204199992993381,10.057166000478901,16.13116699991224,3.982416999861016,2.161791000617086,49.23587499979476,41.35541700088652,107.42779199972574
rocketfuel_sprintlink,known,448,topk,0.6871470808982849,746.2329511006672,gnn,736.6220395406086,746.6838132222493,746.2329511006672,786.0410275777181,736.6220395406086,0,8.165416000338155,0.11587500011955854,10.22733399986464,13.308458000210521,0.8974169995781267,0.19033300031878753,98.6277499996504,32.90483300042979,146.38858299986168
rocketfuel_sprintlink,known,449,bottleneck,0.6987047791481018,752.2203821818033,gnn,746.705729929606,752.2203821818033,758.499548594157,796.0715883890788,746.705729929606,0,13.044332999925246,0.11354100024618674,11.21154199972807,16.913375000513042,1.5649580000172136,0.6203749999258434,47.781125000256,43.4681240003556,118.81350000021484
rocketfuel_sprintlink,known,450,bottleneck,0.8261560201644897,723.7814409891764,bottleneck,723.7814409891764,723.7814409891764,763.2158198038736,783.1225947062175,733.2646738688152,1,8.052125000176602,0.10712499988585478,9.696625000287895,12.460124999961408,0.9024999999382999,0.15137500031414675,44.36791700027243,31.369875000564207,90.31612499984476
rocketfuel_sprintlink,known,451,bottleneck,0.8785666823387146,725.7184246699017,bottleneck,725.7184246699017,725.7184246699017,745.2682255427043,766.4652622858683,732.353795305888,1,8.037833999878785,0.1097919994208496,9.812582999984443,12.661542000387271,0.9871669999483856,0.16470899936393835,43.14787500061357,31.773626998983673,89.79420899959223
rocketfuel_sprintlink,known,452,bottleneck,0.8601686358451843,707.466560490926,bottleneck,707.466560490926,707.466560490926,742.0754502614338,742.0754502614338,716.9010438283283,1,8.009707999917737,0.10225000005448237,9.440834000088216,12.450875000467931,0.9355830006825272,0.1548749996800325,42.384250000395696,31.094125000890926,87.53279199936514
rocketfuel_sprintlink,known,453,bottleneck,0.9462189674377441,715.5336816151937,bottleneck,715.5336816151937,715.5336816151937,743.4232400258381,766.9726281483968,716.5900018056234,1,7.8449580005326425,0.09649999992689118,9.490583000115294,11.960624999119318,1.0479169995960547,0.1642500001253211,42.391207999571634,30.60483299941552,87.02491700023529
rocketfuel_sprintlink,known,454,bottleneck,0.7302939891815186,718.7524662017822,bottleneck,718.7524662017822,718.7524662017822,741.078770828247,764.3451145172119,720.9304615020752,1,7.789833000060753,0.0949159993979265,9.635166999942157,12.256084000000556,0.9579999996276456,0.17254199974559015,44.296290999227494,30.906541998774628,89.2804579998483
rocketfuel_sprintlink,known,455,bottleneck,0.7524881362915039,696.7446302413941,gnn,696.744630241394,696.7446302413941,718.3902616500852,728.7470853805543,696.744630241394,0,8.01575000059529,0.0939170004130574,9.452457999941544,12.355208999906608,0.9266249999200227,0.15749999965919415,44.29554099988309,31.001459000435716,89.3062919994918
rocketfuel_sprintlink,known,456,bottleneck,0.8603461384773254,705.4248290379842,gnn,693.4430289586385,705.4248290379842,699.7704917271931,738.6497123082479,693.4430289586385,0,7.8526670004066546,0.09675000001152512,9.546708000016224,12.445624999600113,0.8580000003348687,0.16041599974414567,43.38566699971125,30.96016600011353,88.49316700070631
rocketfuel_sprintlink,known,457,bottleneck,0.6484541893005371,709.1689369837444,topk,697.08692557017,709.1689369837444,697.08692557017,697.0869255701701,704.2036003748576,0,7.773583000016515,0.16108399995573564,9.412749999683001,12.284166999961599,0.8880830000634887,0.15787499978614505,42.72579200005566,30.677541999466484,87.38041699962196
rocketfuel_sprintlink,known,458,bottleneck,0.40764403343200684,706.4687216440836,bottleneck,706.4687216440836,706.4687216440836,722.9507887522379,740.5374891916911,713.531466547648,1,7.988749999640277,0.10929100062639918,9.566709000864648,11.990457999672799,0.9527909996904782,0.18891699983214494,43.028833000789746,30.796916000326746,87.6918330004628
rocketfuel_sprintlink,known,459,bottleneck,0.9805081486701965,701.0765495936078,bottleneck,701.0765495936078,701.0765495936078,727.2883431116741,727.2883431116741,701.0765495936078,1,7.73466600003303,0.09283400049753254,9.539333999782684,12.576291999721434,0.8862920003593899,0.16237500040006125,42.53758300001209,30.991793000794132,87.79320800022106
rocketfuel_sprintlink,known,460,bottleneck,0.9203375577926636,690.7954889933268,bottleneck,690.7954889933268,690.7954889933268,722.8021662394206,733.2104540506998,697.9661326090495,1,7.909750000180793,0.10370800009695813,9.559041999636975,12.306375000662229,0.8687500003361492,0.17079200006264728,43.53387500032113,30.91841700097575,88.81750000000466
rocketfuel_sprintlink,known,461,bottleneck,0.9125261902809143,694.203194999695,bottleneck,694.203194999695,694.203194999695,705.0306188583374,727.6076223373414,695.80730342865,1,7.923791999928653,0.09466600022278726,9.585249999872758,12.12416700036556,1.0537910002312856,0.1687500007392373,43.36337499989895,30.95041600136028,88.4184999995341
rocketfuel_sprintlink,known,462,bottleneck,0.520777702331543,718.9517021179198,gnn,710.9008346557616,718.9517021179198,720.891763305664,720.8917633056641,710.9008346557616,0,7.92116599950532,0.10066699996968964,9.619333000046026,12.369041000056313,0.8454170001641614,0.15141699986997992,42.58408399982727,31.00704099961149,87.9815830003281
rocketfuel_sprintlink,known,463,bottleneck,0.9768890738487244,697.6616774876913,bottleneck,697.6616774876913,697.6616774876913,725.7580748875938,735.4133597691855,697.6616774876913,1,7.723209000687348,0.09174999922834104,9.363084000142408,11.998791999758396,0.8772499995757244,0.15050000001792796,41.43762500007142,30.204584999410145,85.44645800066064
rocketfuel_sprintlink,known,464,bottleneck,0.7997387051582336,706.521762339274,bottleneck,706.521762339274,706.521762339274,716.6728777567545,741.2561907450358,706.521762339274,1,7.728042000053392,0.0910419994397671,9.52683400009846,11.728000000402972,0.8729159999347758,0.15837499995541293,41.299958000308834,30.10520899988478,85.13045799918473
rocketfuel_sprintlink,known,465,bottleneck,0.6110068559646606,724.3422525405883,gnn,709.6633737564086,724.3422525405883,737.7878381729124,748.6501260757447,709.6633737564086,0,7.670875000258093,0.0927500004763715,9.365958000671526,11.733416999959445,0.8514159999322146,0.1552499998069834,41.74345899991749,29.869666001104633,85.3000000006432
rocketfuel_sprintlink,known,466,bottleneck,0.5279987454414368,721.7997165044146,gnn,706.9697863896686,721.7997165044146,733.001484998067,752.0530734380085,706.9697863896686,0,7.595624999339634,0.09145900003204588,9.425749999536492,11.83687499997177,0.8190829994418891,0.1392499998473795,44.40612500002317,29.90804199816921,88.05825000035838
rocketfuel_sprintlink,known,467,bottleneck,0.902890145778656,739.2952066421509,bottleneck,739.2952066421509,739.2952066421509,749.2639505386353,779.6619913101197,739.2952066421509,1,7.7646669997193385,0.09795900041353889,9.37979200080008,12.064708000252722,0.8720420000827289,0.13883399969927268,41.96124999998574,30.31800200096768,86.15858299981483
rocketfuel_sprintlink,known,468,bottleneck,0.7511416673660278,754.4852231343585,gnn,738.6307385762532,754.4852231343585,749.7468243916827,769.2342038472491,738.6307385762532,0,7.872541999859095,0.09587499971530633,9.493332999227277,11.976666000009573,0.8456670002487954,0.1416670002072351,42.571916000269994,30.425749999267282,87.11208400018222
rocketfuel_sprintlink,known,469,bottleneck,0.7717480659484863,744.938963762919,topk,740.0960026423134,744.938963762919,740.0960026423134,740.0960026423136,744.938963762919,0,7.814999999936845,0.09799999952520011,9.463250000408152,11.982208000517858,0.8732080004847376,0.16170799972314853,42.07483299978776,30.39337400059594,86.52091699968878
rocketfuel_sprintlink,known,470,bottleneck,0.5250164866447449,747.9745133717854,gnn,732.2827744801838,747.9745133717854,739.5579194386798,739.55791943868,732.2827744801838,0,7.691374999922118,0.09291700007452164,9.501042000010784,12.188790999971388,0.8834579994072556,0.1627080000616843,41.99137500017969,30.520290999447752,86.2007089999679
rocketfuel_sprintlink,known,471,sensitivity,0.48854860663414,810.8794848124185,gnn,765.7048845926919,781.9708941141763,776.7026751200358,810.8794848124185,765.7048845926919,0,7.728083000074548,0.09333300022262847,9.52512499952718,12.222542000017711,0.9191670005748165,0.16195899934245972,42.658083999413066,30.650208999759343,87.1360419996563
rocketfuel_sprintlink,known,472,bottleneck,0.9776032567024231,775.4447114944458,bottleneck,775.4447114944458,775.4447114944458,801.1346132278443,801.1346132278443,792.4100374221802,1,9.004250000543834,0.11083299978054129,10.571541999524925,12.778542000887683,0.9292499998991843,0.1927089997479925,43.857833000402024,33.58712600038416,92.01991600002657
rocketfuel_sprintlink,known,473,sensitivity,0.5848126411437988,831.1218491872153,bottleneck,804.0733567555745,804.0733567555745,819.1612870534262,831.1218491872153,804.0733567555747,0,8.28387500041572,0.10787499923026189,9.689083000012033,12.46274999994057,0.900750000255357,0.158124999870779,43.287792000228364,31.60245799972472,89.18145900042873
rocketfuel_sprintlink,known,474,bottleneck,0.799168050289154,828.3697567621869,topk,823.2143414179485,828.3697567621869,823.2143414179485,834.6387684504192,828.3697567621869,0,7.9867499998727,0.09787500039237784,9.80845899994165,12.335999999777414,0.9794580000743736,0.1778330006345641,43.351999999686086,31.38637500069308,89.23033399969427
rocketfuel_sprintlink,known,475,bottleneck,0.8456846475601196,834.3321640650432,topk,831.9780426661175,834.3321640650432,831.9780426661175,855.0398712793988,834.3321640650432,0,7.846374999644468,0.11270899994997308,9.664166000220575,12.431207999725302,0.8582499995100079,0.14304199976322707,43.013417000111076,31.055749998813553,88.21808300035627
rocketfuel_sprintlink,known,476,bottleneck,0.5149211883544922,858.7131123860678,bottleneck,858.7131123860678,858.7131123860678,871.3418950398761,907.0530507405598,878.3251927693684,1,8.107458000267798,0.10091700005432358,9.554999999636493,12.511875000200234,0.9249999993699021,0.16045800020947354,44.21116600042296,31.360707999738224,90.02749999945081
rocketfuel_sprintlink,known,477,bottleneck,0.7875304222106934,905.4481565475464,bottleneck,905.4481565475464,905.4481565475464,932.9491277694702,932.9491277694702,927.0623090744018,1,7.879833000515646,0.0955420000536833,9.598417000233894,12.131958000281884,0.8465840001008473,0.16045800020947354,42.52112499943905,30.712792001395428,87.44958300030703
rocketfuel_sprintlink,known,478,bottleneck,0.8331941366195679,886.4635097503663,bottleneck,886.4635097503663,886.4635097503663,906.8526927948,921.0606121063232,886.4635097503663,1,7.971916999849782,0.12579099984577624,9.478082999521575,12.704875000054017,0.8980419997897116,0.17516600019007456,43.36579200025881,31.353873999250936,88.86058300049626
rocketfuel_sprintlink,known,479,bottleneck,0.9299623370170593,899.7942715962727,bottleneck,899.7942715962727,899.7942715962727,948.4464322408036,961.45877049764,933.2961682637532,1,8.000666999578243,0.09675000001152512,9.790957999939565,12.273999999706575,0.8967499998107087,0.14887500037730206,43.68104100012715,31.20799999942392,89.23200000026554
rocketfuel_sprintlink,known,480,bottleneck,0.9096115827560425,911.8900191624958,bottleneck,911.8900191624958,911.8900191624958,939.557366879781,939.557366879781,934.563421567281,1,7.902666999143548,0.0992499999483698,9.6102500001507,12.459499999749823,0.8838749999995343,0.15050000001792796,43.061750000561005,31.106041999009904,88.70083399961004
rocketfuel_sprintlink,known,481,bottleneck,0.6143837571144104,950.7513863881428,topk,944.6804986317956,950.7513863881428,944.6804986317956,959.2059121449788,950.7513863881428,0,7.94770900029107,0.10541600022406783,9.90516599995317,12.291332999666338,0.9844579999480629,0.19516600059432676,43.436666000161495,31.429248000677035,89.29225000065344
rocketfuel_sprintlink,known,482,bottleneck,0.5107913613319397,982.8016525268555,bottleneck,982.8016525268556,982.8016525268556,1004.8563674926754,992.9637619018556,982.8016525268556,1,7.987957999830542,0.10137499975826358,9.573583000019426,12.292375000470201,0.899375000699365,0.16125000001920853,42.90341699925193,31.015916000797006,88.16283299984207
rocketfuel_sprintlink,known,483,bottleneck,0.9267450571060181,974.2584887186686,bottleneck,974.2584887186686,974.2584887186686,1011.4693361918132,999.1621630350749,990.1907152811684,1,8.180208999874594,0.10129200018127449,9.559916999933193,12.534917000266432,0.9193749992846278,0.2194580001741997,43.570458000431245,31.515167999714322,89.4084589999693
rocketfuel_sprintlink,known,484,bottleneck,0.7508667707443237,971.6705816904703,gnn,971.6705816904702,971.6705816904704,1034.917655054728,1039.1151373545326,971.6705816904702,0,8.013749999918218,0.11220799933653325,9.62145799985592,12.349665999863646,0.8548749992769444,0.15879100010351976,44.26599999987957,31.110747998354782,89.87725000042701
rocketfuel_sprintlink,known,485,topk,0.5864773392677307,1022.2957474390665,bottleneck,1004.7703705469764,1004.7703705469764,1022.2957474390664,1037.0928299585976,1050.8460037867223,0,8.06979200024216,0.1037499996527913,9.539666999444307,12.307125000006636,0.99845800014009,0.16745800076023443,44.24070900040533,31.18625000024622,89.75137499965058
rocketfuel_sprintlink,known,486,topk,0.5656301379203796,1014.4299372990923,topk,1014.4299372990924,1023.67935441335,1014.4299372990924,1029.7720942815145,1023.67935441335,1,7.977666999977373,0.09958299960999284,9.807542000089597,12.685374999819032,0.8659169998281868,0.14416600060940254,42.94504199970106,31.580249999933585,88.99033299985604
rocketfuel_sprintlink,known,487,bottleneck,0.5520704388618469,1015.5417902628582,topk,1005.871477762858,1015.5417902628582,1005.871477762858,1020.6800699869792,1015.5417902628582,0,8.136041999932786,0.11908299984497717,9.677915999418474,12.40395799959515,0.9746669993546675,0.20770799983438337,43.38449999977456,31.519373997980438,88.8434580001558
rocketfuel_sprintlink,known,488,topk,0.8819704651832581,1009.2702582677205,topk,1009.2702582677204,1023.462033780416,1009.2702582677204,1024.3078528722128,1044.105954678853,1,8.078042000306596,0.10012500024458859,9.855667000010726,12.52245799969387,0.8760420005273772,0.1471659998060204,43.05195800043293,31.579500000589178,89.22349999920698
rocketfuel_sprintlink,known,489,topk,0.6179757714271545,1044.97087987264,bottleneck,1028.4080991109208,1028.4080991109208,1044.97087987264,1090.0305234273276,1053.7313199361165,0,7.7342089998637675,0.09175000013783574,9.682625000095868,12.547041999823705,0.8724159997655079,0.1552499998069834,43.05866699996841,31.083291999493667,88.32341700053803
rocketfuel_sprintlink,known,490,topk,0.5159345269203186,1024.1346560160314,topk,1024.1346560160314,1036.966972605387,1024.1346560160314,1038.9928087870278,1058.124618784586,1,7.996958000148879,0.10037500032922253,9.565583000039624,12.238249999427353,0.8658750002723536,0.17591699997865362,42.76858299999731,30.942958000196086,88.17520799948397
rocketfuel_sprintlink,known,491,topk,0.582713782787323,1040.374119313558,bottleneck,1024.8327786763507,1024.8327786763507,1040.374119313558,1056.1403363545735,1071.2142133076986,0,7.736999999906402,0.09012499958771514,9.46195800042915,11.992582999482693,0.8462499999950523,0.142042000334186,41.87483300029271,30.269957999735198,86.0663339999519
